b'IT Support Technician I',b'Henry Schein One',"b'Arlington, TX'",b'https://www.linkedin.com/jobs/view/it-support-technician-i-at-henry-schein-one-3779796386?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=0CatfA6iWTO25uZ7j1iqDQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Project Manager, Operations Improvement'",b'University of Maryland Medical System',"b'Easton, MD'",b'https://www.linkedin.com/jobs/view/project-manager-operations-improvement-at-university-of-maryland-medical-system-3779735831?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=fdZSep4sDXNFLDHPNOMbKw%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Information Technology (IT) Operations Manager',b'Guidant Financial',"b'Cary, NC'",b'https://www.linkedin.com/jobs/view/information-technology-it-operations-manager-at-guidant-financial-3766099014?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=bZlrwuxcoq4sKYux5pUImA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Executive Director of Information Technology',b'The City University of New York',"b'Brooklyn, NY'",b'https://www.linkedin.com/jobs/view/executive-director-of-information-technology-at-the-city-university-of-new-york-3779119194?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=yVjMHFLJ32ATBpfD5NkNrA%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Customer Success Manager',b'Kojo',b'United States',b'https://www.linkedin.com/jobs/view/customer-success-manager-at-kojo-3779989175?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=yPKDEsMxBHQrs1j%2FNdq1mg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Director of IT, Retail'",b'Tekniforce',b'Raleigh-Durham-Chapel Hill Area',b'https://www.linkedin.com/jobs/view/director-of-it-retail-at-tekniforce-3779147711?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=hCZc6BGNpqJYXjbhQ%2F1AfQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Information Technology (IT) Operations Manager',b'Guidant Financial',"b'Atlanta, GA'",b'https://www.linkedin.com/jobs/view/information-technology-it-operations-manager-at-guidant-financial-3766055983?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=vVaaeW7mbP1kOuMPciHo2w%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Information Technology (IT) Operations Manager',b'Guidant Financial',"b'Apex, NC'",b'https://www.linkedin.com/jobs/view/information-technology-it-operations-manager-at-guidant-financial-3766096187?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=0ZstCIrq6yHTV4dcKEtLtg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Director of Innovation',b'Medisca',"b'Aventura, FL'",b'https://www.linkedin.com/jobs/view/director-of-innovation-at-medisca-3779977569?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=xAOhPSbBd%2BuQL8O686XE8w%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Technology Analyst - Remote | WFH',b'Get It Recruit - Information Technology',"b'Southfield, MI'",b'https://www.linkedin.com/jobs/view/technology-analyst-remote-wfh-at-get-it-recruit-information-technology-3766220794?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=Fh5kzRXDFn0Oy9aHP7AMXg%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'IT Support Specialist (Help Desk Tier One Support)',"b'Herbein + Company, Inc.'","b'Pittsburgh, PA'",b'https://www.linkedin.com/jobs/view/it-support-specialist-help-desk-tier-one-support-at-herbein-%2B-company-inc-3779974556?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=7KNGKS7L4sTaN%2FCnYeSPYA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Director of Educational Technology',b'University of Maryland',"b'College Park, MD'",b'https://www.linkedin.com/jobs/view/director-of-educational-technology-at-university-of-maryland-3770739237?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=Aw%2B0gXBUXqOGWT3UjZKwQA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Virtual Event Manager',b'TSIA',b'United States',b'https://www.linkedin.com/jobs/view/virtual-event-manager-at-tsia-3779955571?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=9G%2BmXaCTCoFuS1iKEA4ZvA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Director of Technology',b'THREE RIVERS COMMUNITY SCHOOLS',"b'Three Rivers, MI'",b'https://www.linkedin.com/jobs/view/director-of-technology-at-three-rivers-community-schools-3774879425?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=im1EvgXbdFClQaPsPgVM6g%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Lead, IT Infrastructure and Operations'",b'Amylyx Pharmaceuticals',"b'Cambridge, MA'",b'https://www.linkedin.com/jobs/view/lead-it-infrastructure-and-operations-at-amylyx-pharmaceuticals-3779750264?refId=UGH58uHmDDjxfDd5nf5vTw%3D%3D&trackingId=2wwGb3XIUg%2BrOoN6wCpb%2BQ%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Windows System Administrator',b'Steneral Consulting',"b'Boston, MA'",b'https://www.linkedin.com/jobs/view/windows-system-administrator-at-steneral-consulting-3779151249?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=vGQdw7%2FTzxAhZGXC5DCVsw%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Business Analyst',b'Blue Bridge People',b'Cincinnati Metropolitan Area',b'https://www.linkedin.com/jobs/view/business-analyst-at-blue-bridge-people-3780143131?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=kaf3lWwMTlf3C0QZrrqJ%2Bg%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Information Security Analyst - Remote | WFH',b'Get It Recruit - Information Technology',"b'Nashville, TN'",b'https://www.linkedin.com/jobs/view/information-security-analyst-remote-wfh-at-get-it-recruit-information-technology-3766219857?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=2RLHg2nKV%2FFiF%2Bv1wyLeHg%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Director of Customer Success',b'WHOOP',"b'Boston, MA'",b'https://www.linkedin.com/jobs/view/director-of-customer-success-at-whoop-3780197357?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=QynI1RJ02wQmpogDShSb7Q%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Senior Director - Enterprise Technology',b'Fifth Third Bank',"b'Cincinnati, OH'",b'https://www.linkedin.com/jobs/view/senior-director-enterprise-technology-at-fifth-third-bank-3779468931?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=bI6AyDYkhgYVUKV5GQPNFw%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Director of Educational Technology',b'University of Maryland',"b'College Park, MD'",b'https://www.linkedin.com/jobs/view/director-of-educational-technology-at-university-of-maryland-3770739237?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=2YLTbFz8V2n6E7K0JkbJ2g%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Support Analyst',b'Beacon Hill Staffing Group',"b'Glen Rock, NJ'",b'https://www.linkedin.com/jobs/view/it-support-analyst-at-beacon-hill-staffing-group-3779464085?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=3C1LhW%2BzZ5%2FamKoQG%2FUWFw%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Chief Technology Officer (NYS Deputy Chief Information Officer), Ref. #00003'",b'NYS Office of Information Technology Services',"b'Albany, NY'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-nys-deputy-chief-information-officer-ref-%2300003-at-nys-office-of-information-technology-services-3771177544?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=CWEpII4KFtgMgP9JUCQsAA%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Service Desk Analyst',b'First Tracks Technology',"b'Columbus, Ohio Metropolitan Area'",b'https://www.linkedin.com/jobs/view/service-desk-analyst-at-first-tracks-technology-3778741974?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=lH3bZ4Kt2J4v7%2BHZJj1qkg%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Analyst- BI',b'OceanaGold Corporation',"b'Kershaw, SC'",b'https://www.linkedin.com/jobs/view/it-analyst-bi-at-oceanagold-corporation-3779152846?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=eUbmtpVaPTu7I2M%2FmyBf%2FA%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Enterprise Systems Engineer (University Grad)',b'Meta',"b'New York, NY'",b'https://www.linkedin.com/jobs/view/enterprise-systems-engineer-university-grad-at-meta-3780109942?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=kbNZd4wODQsOdW5q9jyxrg%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Content Specialist & Business Tech Review Writer',b'Software Connect',"b'Milwaukee, WI'",b'https://www.linkedin.com/jobs/view/content-specialist-business-tech-review-writer-at-software-connect-3771949658?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=eBsM%2Fm04%2BqyYLD4B3aoTTA%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Information Security Analyst - Remote | WFH',b'Get It Recruit - Information Technology',"b'Nashville, TN'",b'https://www.linkedin.com/jobs/view/information-security-analyst-remote-wfh-at-get-it-recruit-information-technology-3766223290?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=XIQxGEhHYoVYB0yoK6O2Nw%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Information Technology (IT) Operations Manager',b'Guidant Financial',"b'Overland Park, KS'",b'https://www.linkedin.com/jobs/view/information-technology-it-operations-manager-at-guidant-financial-3779150602?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=lo4Z6HQEBj9%2BJ6qFalzyDw%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Information Technology (IT) Operations Manager',b'Guidant Financial',"b'Olathe, KS'",b'https://www.linkedin.com/jobs/view/information-technology-it-operations-manager-at-guidant-financial-3779155384?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=wsQWQmDvvAofsvXr3OiW7Q%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Information Technology (IT) Operations Manager',b'Guidant Financial',"b'Baton Rouge, LA'",b'https://www.linkedin.com/jobs/view/information-technology-it-operations-manager-at-guidant-financial-3779158276?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=Iq37OdNXclT7xG8dLtYNMg%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Information Technology Project Manager',b'Bluebird Staffing',b'United States',b'https://www.linkedin.com/jobs/view/information-technology-project-manager-at-bluebird-staffing-3780181287?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=ns2rPKy1531tvMgsuKwukA%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Senior Vice President of Technology',b'Alliance Defending Freedom',"b'Phoenix, AZ'",b'https://www.linkedin.com/jobs/view/senior-vice-president-of-technology-at-alliance-defending-freedom-3762671425?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=hnKnYRHb7%2BlOhAKE%2F6hZlg%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Quality Assurance Engineer - Internship',b'Chipotle Mexican Grill',"b'Newport Beach, CA'",b'https://www.linkedin.com/jobs/view/quality-assurance-engineer-internship-at-chipotle-mexican-grill-3780106461?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=x03cp1Plv%2F%2F261sTRPMquA%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Support',b'Gotham Technology Group',"b'Fort Lauderdale, FL'",b'https://www.linkedin.com/jobs/view/it-support-at-gotham-technology-group-3778540525?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=zMfkCYCWNdu0O1qdqkfe4w%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Software Engineer - Python/SQL',b'Regions Bank',"b'Atlanta, GA'",b'https://www.linkedin.com/jobs/view/software-engineer-python-sql-at-regions-bank-3774884604?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=QGAILexUf8ViHq30xnr26Q%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Media Operations Associate, Disney Entertainment Television Marketing Operations'",b'The Walt Disney Company',"b'Los Angeles, CA'",b'https://www.linkedin.com/jobs/view/media-operations-associate-disney-entertainment-television-marketing-operations-at-the-walt-disney-company-3779123970?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=2CtL923E8p%2BMp9uWj7GIvg%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Information Technology (IT) Operations Manager',b'Guidant Financial',b'United States',b'https://www.linkedin.com/jobs/view/information-technology-it-operations-manager-at-guidant-financial-3765475340?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=5uwqLPZ0CZ3BEmjn4Ag2Ww%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Director of Educational Technology',"b'Division of I T Help Desk, University of Maryland'","b'College Park, MD'",b'https://www.linkedin.com/jobs/view/director-of-educational-technology-at-division-of-i-t-help-desk-university-of-maryland-3763319291?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=jaT1kN5J6tP7ypx5EVcH6g%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Store Manager - CENTURY CITY',b'GOOD AMERICAN',"b'Culver City, CA'",b'https://www.linkedin.com/jobs/view/store-manager-century-city-at-good-american-3774891692?refId=OhRHgisqo6Y3KTv6yQUVCA%3D%3D&trackingId=kB87n36pmla6AGXxaemG%2Fg%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card'
Title,Company,Location,Apply,Date
Title,Company,Location,Apply,Date
Title,Company,Location,Apply
b'Director of Operations',b'UpRecruit',"b'Tempe, AZ'",b'https://www.linkedin.com/jobs/view/director-of-operations-at-uprecruit-3779795483?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=QFSKHP5mFlJ6JxyDDxPoYg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Customer Support Coordinator II',b'Codecademy',b'United States',b'https://www.linkedin.com/jobs/view/customer-support-coordinator-ii-at-codecademy-3779903993?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=rY6Y%2BBEvww2F4CVuorhweg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Virtual Event Manager',b'TSIA',b'United States',b'https://www.linkedin.com/jobs/view/virtual-event-manager-at-tsia-3779955571?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=0zEuZJLBUYFtE3zP2%2FzT1Q%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Vice President of IT',b'Solar Energy World',"b'Laurel, MD'",b'https://www.linkedin.com/jobs/view/vice-president-of-it-at-solar-energy-world-3780120664?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=uLBzDGQPZOZyb2gpzB23CA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Engineer - Internship',b'Chipotle Mexican Grill',"b'Newport Beach, CA'",b'https://www.linkedin.com/jobs/view/data-engineer-internship-at-chipotle-mexican-grill-3780108401?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=l3%2F7ctiCShXn9pNpDoRDAA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer',b'Howard Hughes Holdings Inc.',"b'The Woodlands, TX'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-howard-hughes-holdings-inc-3778799590?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=%2F4WrGxASrpRRbtISFltH2A%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Jr. Data Analyst - Remote | WFH',b'Get It Recruit - Information Technology',"b'Alvin, TX'",b'https://www.linkedin.com/jobs/view/jr-data-analyst-remote-wfh-at-get-it-recruit-information-technology-3775427053?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=vB1djoDTio7sXDHzvP8oXg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'IT Support Technician I',b'Henry Schein One',"b'Arlington, TX'",b'https://www.linkedin.com/jobs/view/it-support-technician-i-at-henry-schein-one-3779796386?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=zf7TAd%2Bs4M7QtKkC6FEGQg%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer and Founder',b'The Big Sky',b'San Francisco Bay Area',b'https://www.linkedin.com/jobs/view/chief-technology-officer-and-founder-at-the-big-sky-3780163474?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=vvsdLA4QiS9dwkCRAbYP5A%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer',b'NEW-SENSE',"b'Los Angeles, CA'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-new-sense-3774899022?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=iF95ONWfdwyL%2FIQigBMG6Q%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer',b'CodePay Inc.',b'New York City Metropolitan Area',b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-codepay-inc-3774157564?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=XK0h1eVLFX0%2FKF5Glitb6g%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Technology Analyst - Remote',b'Get It Recruit - Information Technology',"b'Southfield, MI'",b'https://www.linkedin.com/jobs/view/technology-analyst-remote-at-get-it-recruit-information-technology-3763881220?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=48Dh9twSBSYS3RapCvWs1Q%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Director of IT, Retail'",b'Tekniforce',b'Raleigh-Durham-Chapel Hill Area',b'https://www.linkedin.com/jobs/view/director-of-it-retail-at-tekniforce-3779147711?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=OC3Eol7XsV9zOTyVdZ3%2FDQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Technology Analyst - Remote | WFH',b'Get It Recruit - Information Technology',"b'Southfield, MI'",b'https://www.linkedin.com/jobs/view/technology-analyst-remote-wfh-at-get-it-recruit-information-technology-3766220794?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=iqMRF9CuXlkm7i4A7BcsFg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Data Analyst - Remote | WFH',b'Get It Recruit - Information Technology',"b'Tampa, FL'",b'https://www.linkedin.com/jobs/view/junior-data-analyst-remote-wfh-at-get-it-recruit-information-technology-3775422765?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=WUkkBEErDw689xcYkAUizA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer',b'City of New Haven',"b'New Haven, CT'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-city-of-new-haven-3765734696?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=iS%2BXAnBTxtcSW8gU12g7Cg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Senior Vice President of Operations',b'Propark Mobility',"b'St Louis, MO'",b'https://www.linkedin.com/jobs/view/senior-vice-president-of-operations-at-propark-mobility-3779975592?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=JH2kU6i9mz0e5tABZteVPQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'2025 - IT - Director of Technology Operations',b'YES! Communities',"b'Greenwood Village, CO'",b'https://www.linkedin.com/jobs/view/2025-it-director-of-technology-operations-at-yes%21-communities-3771600099?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=4eZo%2BnbxPlrGXGVKycKrgA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'IT Support Specialist',b'Steneral Consulting',"b'Madison, AL'",b'https://www.linkedin.com/jobs/view/it-support-specialist-at-steneral-consulting-3779144966?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=dgabhWBPjTGodxvXTGCOAA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Supervisor, IT Support'",b'SoFi',"b'Charlotte, NC'",b'https://www.linkedin.com/jobs/view/supervisor-it-support-at-sofi-3779741934?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=x96xPh7cW7vyy7TO8%2FnOyg%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Help Desk Administrator',b'In Technology Group Inc (US)',b'Dallas-Fort Worth Metroplex',b'https://www.linkedin.com/jobs/view/help-desk-administrator-at-in-technology-group-inc-us-3778749450?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=CTU39KEqts63RRGgdnjc%2Fw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Web Developer (React JS)',b'Team Remotely Inc',"b'Tampa, FL'",b'https://www.linkedin.com/jobs/view/junior-web-developer-react-js-at-team-remotely-inc-3779969963?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=pl9DG7pNgHpISW%2Bv%2BMqexQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Supervisor, IT Support'",b'SoFi',"b'Frisco, TX'",b'https://www.linkedin.com/jobs/view/supervisor-it-support-at-sofi-3779745202?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=60AOya2VFaaaxO4Yx5MKLw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Supervisor, IT Support'",b'SoFi',"b'Jacksonville, FL'",b'https://www.linkedin.com/jobs/view/supervisor-it-support-at-sofi-3779746057?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=M0WqulVqYlERtaLa08X0Xg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'IT Help Desk',b'Sigmatech',"b'Colorado Springs, CO'",b'https://www.linkedin.com/jobs/view/it-help-desk-at-sigmatech-3779928753?refId=anlTTYgt9yrHdSkJgteARw%3D%3D&trackingId=Tny1VnBhuR0Hz6mTnLo%2FHg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer',b'Storm3',"b'California, United States'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-storm3-3774817580?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=VCXsWt7Y%2FdYzaNmj25s8IQ%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Support Specialist',b'Steneral Consulting',"b'Madison, AL'",b'https://www.linkedin.com/jobs/view/it-support-specialist-at-steneral-consulting-3779144966?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=XV78ZNZZk3giNiI%2BmUzijQ%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Supervisor, IT Support'",b'SoFi',"b'Charlotte, NC'",b'https://www.linkedin.com/jobs/view/supervisor-it-support-at-sofi-3779741934?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=tU4SINFOirbt2voPzT5WWQ%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Help Desk Administrator',b'In Technology Group Inc (US)',b'Dallas-Fort Worth Metroplex',b'https://www.linkedin.com/jobs/view/help-desk-administrator-at-in-technology-group-inc-us-3778749450?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=zeeNvD4HTBCTQ%2FMdzjbowA%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Web Developer (React JS)',b'Team Remotely Inc',"b'Tampa, FL'",b'https://www.linkedin.com/jobs/view/junior-web-developer-react-js-at-team-remotely-inc-3779969963?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=AZ%2FVCCwfUgJP0ZwvPv6Fnw%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Supervisor, IT Support'",b'SoFi',"b'Frisco, TX'",b'https://www.linkedin.com/jobs/view/supervisor-it-support-at-sofi-3779745202?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=5aunIqlbweRn505zQESpEg%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'IT Help Desk',b'Sigmatech',"b'Colorado Springs, CO'",b'https://www.linkedin.com/jobs/view/it-help-desk-at-sigmatech-3779928753?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=Wq1tuaq4T5UBzX3S6Ae0AQ%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'VP of Marketing',"b'Trigenx, LLC'","b'San Diego, CA'",b'https://www.linkedin.com/jobs/view/vp-of-marketing-at-trigenx-llc-3779793727?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=n7mXRhLqhRK23w5KqssQZQ%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Supervisor, IT Support'",b'SoFi',"b'New York, NY'",b'https://www.linkedin.com/jobs/view/supervisor-it-support-at-sofi-3779746048?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=dOKhRE%2BvBDIHb5t5qjwU6A%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Chief Technology Officer',b'ZeOmega',"b'Plano, TX'",b'https://www.linkedin.com/jobs/view/chief-technology-officer-at-zeomega-3763307827?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=%2FvpC%2FQuHq7qrdu5eP%2Bqugg%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'VP of Technology',b'Globant',"b'Deerfield Beach, FL'",b'https://www.linkedin.com/jobs/view/vp-of-technology-at-globant-3766332370?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=9BL0ocGEK4XlHq6WJnsA1g%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Sr Vice President of Information Technology',b'Alliance Defending Freedom',"b'Scottsdale, AZ'",b'https://www.linkedin.com/jobs/view/sr-vice-president-of-information-technology-at-alliance-defending-freedom-3775446221?refId=3LagQQ9e6KM8tzeh1KiLyg%3D%3D&trackingId=iF7EvDsOW1X23VurHheSrg%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card'
